2000-07-13, 251.50,  251.97,    131772.0,   124.0,    63.0,        0,    111.0,    89.,    263
2000-07-14, 251.50,  251.92,    131151.0,  -621.0,       0,   -313.0,    111.0,    95.,   -107
2000-07-15, 251.50,  251.98,    131896.0,   745.0,   376.0,        0,    111.0,    97.,    584
2000-07-16, 251.50,  251.96,    131648.0,  -248.0,       0,   -125.0,    111.0,    70.,     56
2000-07-17, 251.50,  251.98,    131896.0,   248.0,   125.0,        0,    111.0,   102.,    338
2000-07-18, 251.50,  251.95,    131524.0,  -372.0,       0,   -188.0,    111.0,    87.,     10
2000-07-19, 251.50,  252.00,    132144.0,   620.0,   313.0,        0,    111.0,   102.,    526
2000-07-20, 251.50,  251.93,    131275.0,  -869.0,       0,   -438.0,    111.0,   102.,   -225
2000-07-21, 251.50,  251.89,    130779.0,  -496.0,       0,   -250.0,    111.0,    96.,    -43
2000-07-22, 251.50,  251.88,    130655.0,  -124.0,       0,    -63.0,    111.0,    84.,    132
2000-07-23, 251.50,  251.92,    131151.0,   496.0,   250.0,        0,    111.0,    67.,    428
2000-07-24, 251.50,  253.51,    152263.0, 21112.0, 10644.0,        0,    112.0,   112.,  10868
2000-07-25, 251.50,  253.82,    156507.0,  4244.0,  2140.0,        0,    113.0,    70.,   2323
2000-07-26, 251.50,  253.90,    157602.0,  1095.0,   552.0,        0,    113.0,    86.,    751
2000-07-27, 251.50,  253.83,    156644.0,  -958.0,       0,   -483.0,    395.0,    99.,     11
2000-07-28, 251.50,  253.72,    155138.0, -1506.0,       0,   -759.0,   1377.0,    97.,    715
2000-07-29, 251.50,  253.50,    152127.0, -3011.0,       0,  -1518.0,   2013.0,    67.,    562
2000-07-30, 251.50,  253.24,    148567.0, -3560.0,       0,  -1795.0,   2008.0,    99.,    312
2000-07-31, 251.50,  253.09,    146514.0, -2053.0,       0,  -1035.0,   2004.0,    73.,   1042
2000-08-01, 251.50,  253.00,    145282.0, -1232.0,       0,   -621.0,   2001.0,    87.,   1467
2000-08-02, 251.50,  252.98,    145019.0,  -263.0,       0,   -133.0,   2002.0,    86.,   1955
2000-08-03, 251.50,  252.81,    142786.0, -2233.0,       0,  -1126.0,   1999.0,    99.,    972
2000-08-04, 251.50,  252.93,    144362.0,  1576.0,   795.0,        0,   1923.0,    79.,   2797
2000-08-05, 251.50,  253.13,    147062.0,  2700.0,  1361.0,        0,   1725.0,    78.,   3164
2000-08-06, 251.50,  252.94,    144494.0, -2568.0,       0,  -1295.0,   1724.0,   102.,    531
2000-08-07, 251.50,  252.71,    141472.0, -3022.0,       0,  -1524.0,   1720.0,    88.,    284
2000-08-08, 251.50,  252.47,    138319.0, -3153.0,       0,  -1590.0,   1716.0,    90.,    216
2000-08-09, 251.50,  252.18,    134509.0, -3810.0,       0,  -1921.0,   1712.0,    97.,   -112
2000-08-10, 251.50,  252.01,    132275.0, -2234.0,       0,  -1126.0,   1460.0,    93.,    427
2000-08-11, 251.50,  251.89,    130779.0, -1496.0,       0,   -754.0,    905.0,    83.,    234
2000-08-12, 251.50,  251.72,    128669.0, -2110.0,       0,  -1064.0,    903.0,    88.,    -73
2000-08-13, 251.50,  251.62,    127429.0, -1240.0,       0,   -625.0,    902.0,    86.,    363
2000-08-14, 251.50,  251.54,    126436.0,  -993.0,       0,   -501.0,    506.0,    94.,     99
2000-08-15, 251.50,  251.50,    125940.0,  -496.0,       0,   -250.0,    153.0,    78.,    -19
2000-08-16, 251.50,  251.50,    125940.0,     0.0,     0.0,        0,    153.0,   114.,    267
2000-08-17, 251.50,  251.43,    125071.0,  -869.0,       0,   -438.0,    153.0,   107.,   -178
2000-08-18, 251.50,  251.45,    125319.0,   248.0,   125.0,        0,    152.0,    78.,    355
2000-08-19, 251.50,  251.39,    124575.0,  -744.0,       0,   -375.0,     92.0,    99.,   -184
2000-08-20, 251.50,  251.22,    122465.0, -2110.0,       0,  -1064.0,    296.0,    85.,   -683
2000-08-21, 251.50,  251.22,    122465.0,     0.0,     0.0,        0,    296.0,    85.,    381
2000-08-22, 251.50,  251.20,    122217.0,  -248.0,       0,   -125.0,     97.0,   118.,     90
2000-08-23, 251.50,  251.16,    121720.0,  -497.0,       0,   -251.0,     97.0,   113.,    -41
2000-08-24, 251.50,  251.14,    121472.0,  -248.0,       0,   -125.0,     97.0,    97.,     69
2000-08-25, 251.50,  251.15,    121596.0,   124.0,    63.0,        0,     97.0,   107.,    267
2000-08-26, 251.50,  251.10,    120976.0,  -620.0,       0,   -313.0,     97.0,   107.,   -109
2000-08-27, 251.50,  251.13,    121348.0,   372.0,   188.0,        0,     97.0,   106.,    391
2000-08-28, 251.50,  251.18,    121969.0,   621.0,   313.0,        0,     97.0,   108.,    518
2000-08-29, 251.50,  251.19,    122093.0,   124.0,    63.0,        0,     97.0,   102.,    262
2000-08-30, 251.50,  251.22,    122465.0,   372.0,   188.0,        0,     97.0,   107.,    392
2000-08-31, 251.50,  251.19,    122093.0,  -372.0,       0,   -188.0,     97.0,    82.,     -9
2000-09-01, 251.50,  251.23,    122589.0,   496.0,   250.0,        0,     97.0,   106.,    453
2000-09-02, 251.50,  251.29,    123334.0,   745.0,   376.0,        0,     97.0,    89.,    562
2000-09-03, 251.50,  251.46,    125443.0,  2109.0,  1063.0,        0,     97.0,    91.,   1251
2000-09-04, 251.50,  251.60,    127180.0,  1737.0,   876.0,        0,     97.0,    97.,   1070
2000-09-05, 251.50,  251.66,    127925.0,   745.0,   376.0,        0,     97.0,    97.,    570
2000-09-06, 251.50,  251.64,    127677.0,  -248.0,       0,   -125.0,     97.0,   110.,     82
2000-09-07, 251.50,  251.59,    127056.0,  -621.0,       0,   -313.0,    334.0,    88.,    109
2000-09-08, 251.50,  251.55,    126560.0,  -496.0,       0,   -250.0,    245.0,   108.,    103
2000-09-09, 251.50,  251.53,    126312.0,  -248.0,       0,   -125.0,     97.0,    81.,     53
2000-09-10, 251.50,  251.50,    125940.0,  -372.0,       0,   -188.0,     97.0,   125.,     34
2000-09-11, 251.50,  251.47,    125567.0,  -373.0,       0,   -188.0,     97.0,    95.,      4
2000-09-12, 251.50,  251.47,    125567.0,     0.0,     0.0,        0,     97.0,   102.,    199
2000-09-13, 251.50,  251.42,    124947.0,  -620.0,       0,   -313.0,     97.0,   105.,   -111
2000-09-14, 251.50,  251.38,    124450.0,  -497.0,       0,   -251.0,     97.0,   108.,    -46
2000-09-15, 251.50,  251.40,    124699.0,   249.0,   126.0,        0,     97.0,    87.,    310
2000-09-16, 251.50,  251.35,    124078.0,  -621.0,       0,   -313.0,     97.0,   104.,   -112
2000-09-17, 251.50,  251.28,    123210.0,  -868.0,       0,   -438.0,     97.0,   104.,   -237
