date,source,volume_percent,daily_rainfall,monthly_rainfall,historical_monthly_rainfall
1/20/2009,sistemaCantareira,55.7,0,179.7,255.9
1/21/2009,sistemaCantareira,55.8,5.5,185.2,255.9
1/22/2009,sistemaCantareira,55.9,2.5,187.8,255.9
1/23/2009,sistemaCantareira,56.1,1.8,189.6,255.9
1/24/2009,sistemaCantareira,56.3,0.2,189.8,255.9
1/25/2009,sistemaCantareira,56.5,0.3,190,255.9
1/26/2009,sistemaCantareira,57.3,35.8,225.8,255.9
1/27/2009,sistemaCantareira,57.9,2.7,228.4,255.9
1/28/2009,sistemaCantareira,58.3,11.2,239.6,255.9
1/29/2009,sistemaCantareira,58.8,12.2,251.8,255.9
1/30/2009,sistemaCantareira,59.5,24.4,276.2,255.9
1/31/2009,sistemaCantareira,60.4,18.3,294.5,255.9
2/1/2009,sistemaCantareira,60.8,0.4,0.4,210.6
2/2/2009,sistemaCantareira,61.2,0,0.4,210.6
2/3/2009,sistemaCantareira,61.6,3,3.5,210.6
2/4/2009,sistemaCantareira,62,17.8,21.3,210.6
2/5/2009,sistemaCantareira,62.5,8.2,29.5,210.6
2/6/2009,sistemaCantareira,62.8,2.3,31.7,210.6
2/7/2009,sistemaCantareira,63,0,31.7,210.6
2/8/2009,sistemaCantareira,63.5,17.8,49.5,210.6
2/9/2009,sistemaCantareira,64,15.8,65.3,210.6
2/10/2009,sistemaCantareira,64.4,10.3,75.6,210.6
2/11/2009,sistemaCantareira,64.9,10.5,86.2,210.6
2/12/2009,sistemaCantareira,65.7,14.4,100.6,210.6
2/13/2009,sistemaCantareira,66.3,5.7,106.3,210.6
2/14/2009,sistemaCantareira,66.8,0.2,106.5,210.6
2/15/2009,sistemaCantareira,68.2,44.6,151.1,210.6
2/16/2009,sistemaCantareira,69.6,15.9,166.9,210.6
2/17/2009,sistemaCantareira,71.5,0,166.9,210.6
2/18/2009,sistemaCantareira,72.5,0,166.9,210.6
2/19/2009,sistemaCantareira,73.1,0,166.9,210.6
2/20/2009,sistemaCantareira,73.5,0,166.9,210.6
2/21/2009,sistemaCantareira,73.7,0,166.9,210.6
2/22/2009,sistemaCantareira,74,0,166.9,210.6
2/23/2009,sistemaCantareira,74.3,1.1,168,210.6
2/24/2009,sistemaCantareira,74.9,28.5,196.6,210.6
2/25/2009,sistemaCantareira,75.7,13.1,209.7,210.6
2/26/2009,sistemaCantareira,76.1,3.2,212.9,210.6
2/27/2009,sistemaCantareira,76.5,13.4,226.4,210.6
2/28/2009,sistemaCantareira,77.3,7,233.4,210.6
3/1/2009,sistemaCantareira,77.6,0,0,180.7
3/2/2009,sistemaCantareira,77.9,0.6,0.6,180.7
3/3/2009,sistemaCantareira,78,0,0.6,180.7
3/4/2009,sistemaCantareira,78.2,0.4,1,180.7
3/5/2009,sistemaCantareira,78.3,1.3,2.3,180.7
3/6/2009,sistemaCantareira,78.3,0,2.3,180.7
3/7/2009,sistemaCantareira,78.4,0,2.3,180.7
3/8/2009,sistemaCantareira,78.4,0,2.3,180.7
3/9/2009,sistemaCantareira,78.6,13.1,15.4,180.7
3/10/2009,sistemaCantareira,79,14.9,30.3,180.7
3/11/2009,sistemaCantareira,79.2,10.6,40.9,180.7
3/12/2009,sistemaCantareira,79.5,5.6,46.6,180.7
3/13/2009,sistemaCantareira,79.8,14.5,61,180.7
3/14/2009,sistemaCantareira,80.3,23.7,84.7,180.7
3/15/2009,sistemaCantareira,80.7,0.1,84.7,180.7
3/16/2009,sistemaCantareira,81,0.8,85.5,180.7
3/17/2009,sistemaCantareira,81.2,0,85.5,180.7
3/18/2009,sistemaCantareira,82.2,41.3,126.8,180.7
3/19/2009,sistemaCantareira,83.1,9.1,135.9,180.7
3/20/2009,sistemaCantareira,83.6,0,135.9,180.7
3/21/2009,sistemaCantareira,84,0,135.9,180.7
3/22/2009,sistemaCantareira,84.3,3.7,139.6,180.7
3/23/2009,sistemaCantareira,84.5,2.6,142.2,180.7
3/24/2009,sistemaCantareira,84.8,0,142.2,180.7
3/25/2009,sistemaCantareira,85.1,0,142.2,180.7
3/26/2009,sistemaCantareira,85.2,0,142.2,180.7
3/27/2009,sistemaCantareira,85.4,0,142.2,180.7
3/28/2009,sistemaCantareira,85.5,2.3,144.4,180.7
3/29/2009,sistemaCantareira,85.8,16.1,160.6,180.7
3/30/2009,sistemaCantareira,86.1,0.2,160.7,180.7
3/31/2009,sistemaCantareira,86.3,1.2,162,180.7
4/1/2009,sistemaCantareira,86.5,0,0,91
4/2/2009,sistemaCantareira,86.5,0,0,91
4/3/2009,sistemaCantareira,86.6,0,0,91
4/4/2009,sistemaCantareira,86.7,0,0,91
4/5/2009,sistemaCantareira,86.8,0.4,0.4,91
4/6/2009,sistemaCantareira,87,17.9,18.3,91
4/7/2009,sistemaCantareira,87.4,16.3,34.7,91
4/8/2009,sistemaCantareira,87.7,0.6,35.3,91
4/9/2009,sistemaCantareira,87.9,0.1,35.3,91
4/10/2009,sistemaCantareira,87.9,0,35.3,91
4/11/2009,sistemaCantareira,88,0,35.3,91
4/12/2009,sistemaCantareira,88,0,35.3,91
4/13/2009,sistemaCantareira,88.1,0,35.3,91
4/14/2009,sistemaCantareira,88.3,27.8,63.1,91
4/15/2009,sistemaCantareira,88.3,0,63.1,91
4/16/2009,sistemaCantareira,88.3,0.4,63.5,91
4/17/2009,sistemaCantareira,88.4,0,63.5,91
4/18/2009,sistemaCantareira,88.4,0,63.5,91
4/19/2009,sistemaCantareira,88.4,0.1,63.6,91
4/20/2009,sistemaCantareira,88.4,0.1,63.6,91
4/21/2009,sistemaCantareira,88.4,0,63.6,91
4/22/2009,sistemaCantareira,88.3,0,63.6,91
4/23/2009,sistemaCantareira,88.2,0,63.6,91
4/24/2009,sistemaCantareira,88.3,11,74.6,91
4/25/2009,sistemaCantareira,88.3,0.9,75.5,91
4/26/2009,sistemaCantareira,88.3,0,75.5,91
4/27/2009,sistemaCantareira,88.3,0.1,75.6,91
4/28/2009,sistemaCantareira,88.3,0.8,76.4,91
4/29/2009,sistemaCantareira,88.2,0,76.4,91
4/30/2009,sistemaCantareira,88.2,0.1,76.5,91
5/1/2009,sistemaCantareira,88.1,0,0,87.6
5/2/2009,sistemaCantareira,88,0,0,87.6
5/3/2009,sistemaCantareira,88,0,0,87.6
5/4/2009,sistemaCantareira,88,0.6,0.6,87.6
5/5/2009,sistemaCantareira,87.9,9,9.6,87.6
5/6/2009,sistemaCantareira,87.8,0,9.6,87.6
5/7/2009,sistemaCantareira,87.7,0.1,9.7,87.6
5/8/2009,sistemaCantareira,87.6,0,9.7,87.6
5/9/2009,sistemaCantareira,87.5,0,9.7,87.6
5/10/2009,sistemaCantareira,87.6,19.6,29.3,87.6
5/11/2009,sistemaCantareira,87.7,5.6,35,87.6
5/12/2009,sistemaCantareira,87.7,0.1,35,87.6
5/13/2009,sistemaCantareira,87.7,0.1,35.1,87.6
5/14/2009,sistemaCantareira,87.6,0.1,35.1,87.6
5/15/2009,sistemaCantareira,87.6,14,49.1,87.6
5/16/2009,sistemaCantareira,87.7,4.8,53.9,87.6
5/17/2009,sistemaCantareira,87.7,0,53.9,87.6
5/18/2009,sistemaCantareira,87.6,0.1,53.9,87.6
5/19/2009,sistemaCantareira,87.6,0.1,54,87.6
5/20/2009,sistemaCantareira,87.5,0,54,87.6
5/21/2009,sistemaCantareira,87.4,0.1,54,87.6
5/22/2009,sistemaCantareira,87.4,0.1,54.1,87.6
5/23/2009,sistemaCantareira,87.3,0,54.1,87.6
5/24/2009,sistemaCantareira,87.2,0.1,54.1,87.6
5/25/2009,sistemaCantareira,87.1,0.1,54.2,87.6
5/26/2009,sistemaCantareira,87,0.1,54.3,87.6
5/27/2009,sistemaCantareira,87,0.9,55.2,87.6
5/28/2009,sistemaCantareira,87,2.7,57.8,87.6
5/29/2009,sistemaCantareira,86.9,0.6,58.5,87.6
5/30/2009,sistemaCantareira,86.8,0.1,58.5,87.6
5/31/2009,sistemaCantareira,86.8,0,58.5,87.6
6/1/2009,sistemaCantareira,86.8,9.6,9.6,58.1
6/2/2009,sistemaCantareira,86.7,0,9.6,58.1
6/3/2009,sistemaCantareira,86.6,0.1,9.7,58.1
6/4/2009,sistemaCantareira,86.5,0,9.7,58.1
6/5/2009,sistemaCantareira,86.3,0.1,9.7,58.1
6/6/2009,sistemaCantareira,86.2,1.3,11,58.1
6/7/2009,sistemaCantareira,86.1,0,11,58.1
6/8/2009,sistemaCantareira,86.1,0,11,58.1
6/9/2009,sistemaCantareira,85.9,0.1,11.1,58.1
6/10/2009,sistemaCantareira,85.8,0,11.1,58.1
6/11/2009,sistemaCantareira,85.9,35,46,58.1
6/12/2009,sistemaCantareira,86,1.1,47.1,58.1
6/13/2009,sistemaCantareira,86,3.2,50.3,58.1
6/14/2009,sistemaCantareira,86,0,50.3,58.1
6/15/2009,sistemaCantareira,85.9,0,50.3,58.1
6/16/2009,sistemaCantareira,85.8,0.1,50.4,58.1
6/17/2009,sistemaCantareira,85.7,0.1,50.5,58.1
6/18/2009,sistemaCantareira,85.6,0,50.5,58.1
6/19/2009,sistemaCantareira,85.5,0,50.5,58.1
6/20/2009,sistemaCantareira,85.4,0.1,50.5,58.1
6/21/2009,sistemaCantareira,85.2,0.1,50.6,58.1
6/22/2009,sistemaCantareira,85.2,0,50.6,58.1
6/23/2009,sistemaCantareira,85,0.1,50.6,58.1
6/24/2009,sistemaCantareira,84.8,0.1,50.7,58.1
6/25/2009,sistemaCantareira,84.7,0.1,50.7,58.1
6/26/2009,sistemaCantareira,84.8,17.8,68.5,58.1
6/27/2009,sistemaCantareira,84.8,0.1,68.5,58.1
6/28/2009,sistemaCantareira,84.8,10.1,78.6,58.1
6/29/2009,sistemaCantareira,84.9,0.1,78.7,58.1
6/30/2009,sistemaCantareira,84.9,0.1,78.7,58.1
7/1/2009,sistemaCantareira,84.7,0,0,44.1
7/2/2009,sistemaCantareira,84.6,0.1,0.1,44.1
7/3/2009,sistemaCantareira,84.6,14.4,14.5,44.1
7/4/2009,sistemaCantareira,84.6,0,14.5,44.1
7/5/2009,sistemaCantareira,84.5,0,14.5,44.1
7/6/2009,sistemaCantareira,84.4,0,14.5,44.1
7/7/2009,sistemaCantareira,84.2,0,14.5,44.1
7/8/2009,sistemaCantareira,84.1,0.1,14.5,44.1
7/9/2009,sistemaCantareira,84,0.1,14.6,44.1
7/10/2009,sistemaCantareira,83.8,0,14.6,44.1
7/11/2009,sistemaCantareira,83.8,10.9,25.5,44.1
7/12/2009,sistemaCantareira,84,28.8,54.2,44.1
7/13/2009,sistemaCantareira,84.1,0,54.2,44.1
7/14/2009,sistemaCantareira,84,0.1,54.3,44.1
7/15/2009,sistemaCantareira,83.9,0,54.3,44.1
7/16/2009,sistemaCantareira,83.8,0,54.3,44.1
7/17/2009,sistemaCantareira,83.7,0,54.3,44.1
7/18/2009,sistemaCantareira,83.5,0,54.3,44.1
7/19/2009,sistemaCantareira,83.4,2.7,57,44.1
7/20/2009,sistemaCantareira,83.4,0.1,57.1,44.1
7/21/2009,sistemaCantareira,83.2,0,57.1,44.1
7/22/2009,sistemaCantareira,83.1,0,57.1,44.1
7/23/2009,sistemaCantareira,82.9,0.1,57.1,44.1
7/24/2009,sistemaCantareira,82.8,9.3,66.5,44.1
7/25/2009,sistemaCantareira,83.1,32.1,98.5,44.1
7/26/2009,sistemaCantareira,83.4,6.7,105.2,44.1
7/27/2009,sistemaCantareira,83.6,4.7,109.9,44.1
7/28/2009,sistemaCantareira,83.7,1.6,111.5,44.1
7/29/2009,sistemaCantareira,83.8,18.1,129.6,44.1
7/30/2009,sistemaCantareira,84.1,11.5,141.2,44.1
7/31/2009,sistemaCantareira,84.1,0,141.2,44.1
8/1/2009,sistemaCantareira,84,0.1,0.1,39.2
8/2/2009,sistemaCantareira,83.9,0,0.1,39.2
8/3/2009,sistemaCantareira,83.8,0,0.1,39.2
8/4/2009,sistemaCantareira,83.7,0.5,0.6,39.2
8/5/2009,sistemaCantareira,83.6,0.1,0.6,39.2
8/6/2009,sistemaCantareira,83.5,0,0.6,39.2
8/7/2009,sistemaCantareira,83.4,0,0.6,39.2
8/8/2009,sistemaCantareira,83.2,0,0.6,39.2
8/9/2009,sistemaCantareira,83,0,0.6,39.2
8/10/2009,sistemaCantareira,82.9,0,0.6,39.2
8/11/2009,sistemaCantareira,82.8,0,0.6,39.2
8/12/2009,sistemaCantareira,82.7,0,0.6,39.2
8/13/2009,sistemaCantareira,82.5,0.1,0.7,39.2
8/14/2009,sistemaCantareira,82.3,0.1,0.7,39.2
8/15/2009,sistemaCantareira,82.1,0,0.7,39.2
8/16/2009,sistemaCantareira,82,0,0.7,39.2
8/17/2009,sistemaCantareira,81.8,0,0.7,39.2
8/18/2009,sistemaCantareira,81.7,1.1,1.9,39.2
8/19/2009,sistemaCantareira,81.7,16.1,18,39.2
8/20/2009,sistemaCantareira,81.7,3,21,39.2
8/21/2009,sistemaCantareira,81.7,18,39,39.2
8/22/2009,sistemaCantareira,81.7,0,39,39.2
8/23/2009,sistemaCantareira,81.7,0,39,39.2
8/24/2009,sistemaCantareira,81.6,7,46,39.2
8/25/2009,sistemaCantareira,81.6,1.7,47.7,39.2
8/26/2009,sistemaCantareira,81.6,0.1,47.8,39.2
8/27/2009,sistemaCantareira,81.4,0,47.8,39.2
8/28/2009,sistemaCantareira,81.3,0,47.8,39.2
8/29/2009,sistemaCantareira,81.1,0,47.8,39.2
8/30/2009,sistemaCantareira,81,0,47.8,39.2
8/31/2009,sistemaCantareira,80.8,0,47.8,39.2
9/1/2009,sistemaCantareira,80.6,0.1,0.1,95.3
9/2/2009,sistemaCantareira,80.5,0.1,0.1,95.3
9/3/2009,sistemaCantareira,80.3,0,0.1,95.3
9/4/2009,sistemaCantareira,80.2,22.9,23,95.3
9/5/2009,sistemaCantareira,80.2,4,27,95.3
9/6/2009,sistemaCantareira,80.1,0.1,27.1,95.3
9/7/2009,sistemaCantareira,80.1,12.2,39.3,95.3
9/8/2009,sistemaCantareira,80,0,39.3,95.3
9/9/2009,sistemaCantareira,80.9,54.4,93.7,95.3
9/10/2009,sistemaCantareira,81.4,2,95.7,95.3
9/11/2009,sistemaCantareira,81.6,0,95.7,95.3
9/12/2009,sistemaCantareira,81.6,0,95.7,95.3
9/13/2009,sistemaCantareira,81.6,0,95.7,95.3
9/14/2009,sistemaCantareira,81.5,0,95.7,95.3
9/15/2009,sistemaCantareira,81.4,3.1,98.8,95.3
9/16/2009,sistemaCantareira,81.3,0.1,98.9,95.3
9/17/2009,sistemaCantareira,81.2,0,98.9,95.3
9/18/2009,sistemaCantareira,81.1,0,98.9,95.3
9/19/2009,sistemaCantareira,81,0,98.9,95.3
9/20/2009,sistemaCantareira,80.8,0.3,99.2,95.3
9/21/2009,sistemaCantareira,80.7,0,99.2,95.3
9/22/2009,sistemaCantareira,80.6,6.6,105.8,95.3
9/23/2009,sistemaCantareira,80.5,0.8,106.6,95.3
9/24/2009,sistemaCantareira,80.5,9.7,116.2,95.3
9/25/2009,sistemaCantareira,80.5,0,116.2,95.3
9/26/2009,sistemaCantareira,80.4,0,116.2,95.3
9/27/2009,sistemaCantareira,80.2,0,116.2,95.3
9/28/2009,sistemaCantareira,80.1,0,116.2,95.3
9/29/2009,sistemaCantareira,80.1,28.4,144.6,95.3
